021650,한국큐빅,KD,KR,자동차부품,
021820,세원정공,KP,KR,자동차부품,
021880,메이슨캐피탈,KD,KR,,
022100,포스코 ICT,KD,KR,IT서비스,
022220,정산애강,KD,KR,건축제품,
023000,삼원강재,KP,KR,자동차부품,
023150,MH에탄올,KP,KR,주류제조업,
023160,태광,KD,KR,기계와장비,
023350,한국종합기술,KP,KR,건설,
023410,유진기업,KD,KR,건축자재,
023440,제일제강,KD,KR,철강과금속,
023450,동남합성,KP,KR,화학,
023460,CNH,KD,KR,,
023530,롯데쇼핑,KP,KR,소매유통업,
023590,다우기술,KP,KR,IT서비스,
023600,삼보판지,KD,KR,종이와목재,
023760,한국캐피탈,KD,KR,,
023770,플레이위드,KD,KR,게임엔터테인먼트,
023790,동일철강,KD,KR,철강과금속,
023800,인지컨트롤스,KP,KR,자동차부품,
023810,인팩,KP,KR,자동차부품,
023890,한국아트라스비엑스,KD,KR,자동차부품,
023900,풍국주정,KD,KR,주류제조업,
023910,대한약품,KD,KR,제약바이오,
023960,에쓰씨엔지니어링,KP,KR,건설,
024060,흥구석유,KD,KR,유통,
024070,WISCOM,KP,KR,화학,
024090,디씨엠,KP,KR,비철금속,
024110,기업은행,KP,KR,은행,
024120,KB오토시스,KD,KR,자동차부품,
024720,한국콜마홀딩스,KP,KR,화장품,
024740,한일단조,KD,KR,자동차부품,
024800,유성티엔에스,KD,KR,운송업,
024810,이화전기,KD,KR,전기전자,
024830,세원물산,KD,KR,자동차부품,
024840,KBI메탈,KD,KR,전기전자,
024850,피에스엠씨,KD,KR,반도체,
024880,케이피에프,KD,KR,기계와장비,
024890,대원화성,KP,KR,섬유의류,
024900,덕양산업,KP,KR,자동차부품,
024910,경창산업,KD,KR,자동차부품,
024940,PN풍년,KD,KR,가정용기기,
024950,삼천리자전거,KD,KR,유통,
025000,KPX케미칼,KP,KR,화학,
025320,시노펙스,KD,KR,핸드셋,
025440,대성엘텍,KD,KR,자동차부품,
025530,SJM홀딩스,KP,KR,자동차부품,
025540,한국단자,KP,KR,자동차부품,
025550,한국선재,KD,KR,철강과금속,
025560,미래산업,KP,KR,반도체,
025620,제이준코스메틱,KP,KR,화장품,
025750,한솔홈데코,KP,KR,건축자재,
025770,한국정보통신,KD,KR,,
025820,이구산업,KP,KR,비철금속,
025860,남해화학,KP,KR,화학,
025870,신라에스지,KD,KR,음식료,
025880,케이씨피드,KD,KR,음식료,
025890,한국주강,KP,KR,기계와장비,
025900,동화기업,KD,KR,건축자재,
025950,동신건설,KD,KR,건설,
025980,아난티,KD,KR,레저,
026040,제이에스티나,KD,KR,섬유의류,
026150,특수건설,KD,KR,건설,
026890,디피씨,KP,KR,전자부품제조업,
026910,광진실업,KD,KR,철강과금속,
026940,부국철강,KP,KR,철강과금속,
026960,동서,KP,KR,음식료,
027040,서울전자통신,KD,KR,전자부품제조업,
027050,코리아나,KD,KR,화장품,
027360,아주IB투자,KD,KR,금융,
027390,한화갤러리아타임월드,KP,KR,,
027410,BGF,KP,KR,금융,
027580,상보,KD,KR,디스플레이장비및부품,
027710,팜스토리,KD,KR,음식료,
027740,마니커,KP,KR,음식료,
027830,대성창투,KD,KR,금융,
027970,세하,KP,KR,종이와목재,
028040,미래SCI,KD,KR,유통,
028050,삼성엔지니어링,KP,KR,건설,
028080,휴맥스홀딩스,KD,KR,전자부품제조업,
028100,동아지질,KP,KR,건설,
028150,GS홈쇼핑,KD,KR,유통,
028260,삼성물산,KP,KR,유통,
02826K,삼성물산우B,KP,KR,,우선주
028300,에이치엘비,KD,KR,조선,
028670,팬오션,KP,KR,해운사,
029460,케이씨,KP,KR,반도체,
029480,릭스솔루션,KD,KR,통신장비,
029530,신도리코,KP,KR,전기전자,
029780,삼성카드,KP,KR,금융,
029960,코엔텍,KD,KR,기타서비스,
030000,제일기획,KP,KR,기타서비스,
030190,NICE평가정보,KD,KR,기타서비스,
030200,KT,KP,KR,통신업,
030210,KTB투자증권,KP,KR,증권,
030350,드래곤플라이,KD,KR,게임엔터테인먼트,
030520,한글과컴퓨터,KD,KR,소프트웨어,
030530,원익홀딩스,KD,KR,반도체,
030610,교보증권,KP,KR,증권,
030720,동원수산,KP,KR,음식료,
030790,비케이탑스,KP,KR,IT서비스,
030960,양지사,KD,KR,문구류,
031310,아이즈비전,KD,KR,통신장비,
031330,에스에이엠티,KD,KR,전자장비와기기,
031390,녹십자셀,KD,KR,생물공학,
031430,신세계인터내셔날,KP,KR,섬유의류,
031440,신세계푸드,KP,KR,레저,
031510,오스템,KD,KR,자동차부품,
031820,콤텍시스템,KP,KR,IT서비스,
031860,엔에스엔,KD,KR,유통,
031980,피에스케이홀딩스,KD,KR,반도체,
032080,아즈텍WB,KD,KR,섬유의류,
032190,다우데이타,KD,KR,유통,
032280,삼일,KD,KR,화물운송과물류,
032300,한국파마,KD,KR,,
032350,롯데관광개발,KP,KR,레저,
032500,케이엠더블유,KD,KR,통신장비,
032540,TJ미디어,KD,KR,전자부품제조업,
032560,황금에스티,KP,KR,비철금속,
032580,피델릭스,KD,KR,반도체,
032620,유비케어,KD,KR,소프트웨어,
032640,LG유플러스,KP,KR,통신업,
032680,소프트센,KD,KR,IT서비스,
032685,소프트센우,KD,KR,,우선주
032750,삼진,KD,KR,전자부품제조업,
032790,엠젠플러스,KD,KR,컴퓨터와주변기기,
032800,판타지오,KD,KR,오락과문화,
032820,우리기술,KD,KR,전자장비와기기,
032830,삼성생명,KP,KR,보험,
032850,비트컴퓨터,KD,KR,소프트웨어,
032860,글로스퍼랩스,KD,KR,기타서비스,
032940,원익,KD,KR,유통,
032960,동일기연,KD,KR,전자장비와기기,
032980,바이온,KD,KR,제약바이오,
033050,제이엠아이,KD,KR,디스플레이장비및부품,
033100,제룡전기,KD,KR,전기전자,
033110,코너스톤네트웍스,KD,KR,전자장비와기기,
033130,디지틀조선,KD,KR,IT서비스,
033160,엠케이전자,KD,KR,반도체,
033170,시그네틱스,KD,KR,반도체,
033180,필룩스,KP,KR,전자부품제조업,
033200,모아텍,KD,KR,전자장비와기기,
033230,인성정보,KD,KR,통신장비,
033240,자화전자,KP,KR,전자부품제조업,
033250,체시스,KP,KR,자동차부품,
033270,유나이티드제약,KP,KR,제약바이오,
033290,코웰패션,KD,KR,섬유의류,
033310,엠투엔,KD,KR,종이와목재,
033320,제이씨현시스템,KD,KR,전자장비와기기,
033340,좋은사람들,KD,KR,섬유의류,
033430,디에스티,KD,KR,기계와장비,
033500,동성화인텍,KD,KR,조선,
033530,세종공업,KP,KR,자동차부품,
033540,파라텍,KD,KR,기계와장비,
033560,블루콤,KD,KR,핸드셋,
033600,럭슬,KD,KR,자동차부품,
033640,네패스,KD,KR,반도체,
033660,아주캐피탈,KP,KR,금융,
033780,KT&G,KP,KR,담배,
033790,스카이문스테크놀로지,KD,KR,통신장비,
033830,티비씨,KD,KR,오락과문화,
033920,무학,KP,KR,주류제조업,
034020,두산중공업,KP,KR,기계와장비,
034120,SBS,KP,KR,오락과문화,
034220,LG디스플레이,KP,KR,전자부품제조업,
034230,파라다이스,KD,KR,레저,
034300,신세계건설,KP,KR,건설,
034310,NICE,KP,KR,기타서비스,
034590,인천도시가스,KP,KR,가스유틸리티,
034730,SK,KP,KR,금융,
03473K,SK우,KP,KR,,우선주
034810,해성산업,KD,KR,부동산,
034830,한국토지신탁,KP,KR,금융,
034940,조아제약,KD,KR,제약바이오,
034950,한국기업평가,KD,KR,기타서비스,
035000,지투알,KP,KR,기타서비스,
035080,인터파크,KD,KR,유통,
035150,백산,KP,KR,섬유의류,
035200,프럼파스트,KD,KR,건축제품,
035250,강원랜드,KP,KR,레저,
035290,더블유에프엠,KD,KR,교육,
035420,NAVER,KP,KR,IT서비스,
035460,기산텔레콤,KD,KR,통신장비,
035510,신세계 I&C,KP,KR,IT서비스,
035600,KG이니시스,KD,KR,IT서비스,
035610,솔본,KD,KR,기타서비스,
035620,바른손이앤에이,KD,KR,게임엔터테인먼트,
035720,카카오,KP,KR,IT서비스,
035760,CJ ENM,KD,KR,오락과문화,
035810,이지홀딩스,KD,KR,음식료,
035890,서희건설,KD,KR,건설,
035900,JYP Ent.,KD,KR,오락과문화,
036000,예림당,KD,KR,항공사,
036010,아비코전자,KD,KR,전자부품제조업,
036030,KTH,KD,KR,유통,
036090,위지트,KD,KR,디스플레이장비및부품,
036120,SCI평가정보,KD,KR,기타서비스,
036170,클라우드에어,KD,KR,디스플레이장비및부품,
036180,지더블유바이텍,KD,KR,유통,
036190,금화피에스시,KD,KR,건설,
036200,유니셈,KD,KR,반도체,
036260,이매진아시아,KD,KR,오락과문화,
036420,제이콘텐트리,KP,KR,오락과문화,
036460,한국가스공사,KP,KR,가스유틸리티,
036480,대성미생물,KD,KR,제약바이오,
036490,SK머티리얼즈,KD,KR,디스플레이장비및부품,
036530,S&T홀딩스,KP,KR,금융,
036540,SFA반도체,KD,KR,반도체,
036560,영풍정밀,KD,KR,기계와장비,
036570,엔씨소프트,KP,KR,게임엔터테인먼트,
036580,팜스코,KP,KR,음식료,
036620,버추얼텍,KD,KR,유통,
036630,세종텔레콤,KD,KR,전기전자,
036640,HRS,KD,KR,화학,
036670,KCI,KD,KR,화학,
036690,코맥스,KD,KR,통신장비,
036710,심텍홀딩스,KD,KR,전자장비와기기,
036800,나이스정보통신,KD,KR,기타서비스,
036810,에프에스티,KD,KR,반도체,
036830,솔브레인홀딩스,KD,KR,반도체,
036890,진성티이씨,KD,KR,기계와장비,
036930,주성엔지니어링,KD,KR,반도체,
037030,파워넷,KD,KR,전자부품제조업,
037070,파세코,KD,KR,가정용기기,
037230,한국팩키지,KD,KR,종이와목재,
037270,YG PLUS,KP,KR,오락과문화,
037330,인지디스플레,KD,KR,디스플레이장비및부품,
037350,성도이엔지,KD,KR,반도체,
037370,EG,KD,KR,유통,
037400,우리조명,KD,KR,디스플레이장비및부품,
037440,희림,KD,KR,기타서비스,
037460,삼지전자,KD,KR,통신장비,
037560,LG헬로비전,KP,KR,오락과문화,
037710,광주신세계,KP,KR,소매유통업,
037760,쎄니트,KD,KR,비철금속,
037950,엘컴텍,KD,KR,핸드셋,
038010,제일테크노스,KD,KR,건축제품,
038060,루멘스,KD,KR,디스플레이장비및부품,
038070,서린바이오,KD,KR,유통,
038110,에코플라스틱,KD,KR,자동차부품,
038160,팍스넷,KD,KR,IT서비스,
038290,마크로젠,KD,KR,기타서비스,
038340,UCI,KD,KR,교육,
038390,레드캡투어,KD,KR,기타서비스,
038460,바이오스마트,KD,KR,전자장비와기기,
038500,삼표시멘트,KD,KR,건축자재,
038530,골드퍼시픽,KD,KR,섬유의류,
038540,상상인,KD,KR,IT서비스,
038620,위즈코프,KD,KR,유통,
038680,에스넷,KD,KR,통신장비,
038870,에코바이오,KD,KR,기타서비스,
038880,아이에이,KD,KR,전자부품제조업,
038950,파인디지털,KD,KR,전자부품제조업,
039010,현대통신,KD,KR,통신장비,
039020,이건홀딩스,KD,KR,건축제품,
039030,이오테크닉스,KD,KR,반도체,
039130,하나투어,KP,KR,레저,
039200,오스코텍,KD,KR,제약바이오,
039230,에이아이비트,KD,KR,디스플레이장비및부품,
039240,경남스틸,KD,KR,철강과금속,
039290,인포뱅크,KD,KR,IT서비스,
039310,세중,KD,KR,레저,
039340,한국경제TV,KD,KR,오락과문화,
039420,케이엘넷,KD,KR,IT서비스,
039440,에스티아이,KD,KR,반도체,
039490,키움증권,KP,KR,증권,
039560,다산네트웍스,KD,KR,통신장비,
039570,HDC아이콘트롤스,KP,KR,건설,
039610,화성밸브,KD,KR,기계와장비,
039670,한류타임즈,KD,KR,,
039740,한국정보공학,KD,KR,유통,
039830,오로라,KD,KR,기타서비스,
039840,디오,KD,KR,의료정밀기기,
039860,나노엔텍,KD,KR,의료정밀기기,
039980,리노스,KD,KR,섬유의류,
040160,누리텔레콤,KD,KR,소프트웨어,
040300,YTN,KD,KR,오락과문화,
040350,큐로컴,KD,KR,IT서비스,
040420,정상제이엘에스,KD,KR,교육,
040610,SG&G,KD,KR,자동차부품,
040910,아이씨디,KD,KR,디스플레이장비및부품,
041020,인프라웨어,KD,KR,소프트웨어,
041140,넥슨지티,KD,KR,게임엔터테인먼트,
041190,우리기술투자,KD,KR,금융,
041440,에버다임,KD,KR,기계와장비,
041460,한국전자인증,KD,KR,IT서비스,
041510,에스엠,KD,KR,오락과문화,
041520,이라이콤,KD,KR,핸드셋,
041590,젬백스지오,KD,KR,,
041650,상신브레이크,KP,KR,자동차부품,
041830,인바디,KD,KR,의료정밀기기,
041910,에스텍파마,KD,KR,제약바이오,
041920,메디아나,KD,KR,의료정밀기기,
041930,동아화성,KD,KR,자동차부품,
041960,코미팜,KD,KR,제약바이오,
042000,카페24,KD,KR,IT서비스,
042040,케이피엠테크,KD,KR,화학,
042110,에스씨디,KD,KR,전자부품제조업,
042370,비츠로테크,KD,KR,전기전자,
042420,네오위즈홀딩스,KD,KR,게임엔터테인먼트,
042500,링네트,KD,KR,IT서비스,
042510,라온시큐어,KD,KR,소프트웨어,
042520,한스바이오메드,KD,KR,제약바이오,
042600,새로닉스,KD,KR,디스플레이장비및부품,
042660,대우조선해양,KP,KR,조선,
042670,두산인프라코어,KP,KR,기계와장비,
042700,한미반도체,KP,KR,반도체,
042940,상지카일룸,KD,KR,건설,
043090,큐브앤컴퍼니,KD,KR,제약바이오,
043100,솔고바이오,KD,KR,의료정밀기기,
043150,바텍,KD,KR,의료정밀기기,
043200,파루,KD,KR,,
043220,에이치엘비파워,KD,KR,기계와장비,
043260,성호전자,KD,KR,전자부품제조업,
043290,케이맥,KD,KR,디스플레이장비및부품,
043340,에쎈테크,KD,KR,기계와장비,
043360,디지아이,KD,KR,컴퓨터와주변기기,
043370,평화정공,KD,KR,자동차부품,
043590,크로바하이텍,KD,KR,전자부품제조업,
043610,지니뮤직,KD,KR,오락과문화,
043650,국순당,KD,KR,주류제조업,
043710,서울리거,KD,KR,유통,
043910,자연과환경,KD,KR,기타서비스,
044060,조광ILI,KD,KR,기계와장비,
044180,KD,KD,KR,건설,
044340,위닉스,KD,KR,가정용기기,
044380,주연테크,KP,KR,컴퓨터와주변기기,
044450,KSS해운,KP,KR,해운사,
044480,경남바이오파마,KD,KR,화학,
044490,태웅,KD,KR,기계와장비,
044780,에이치케이,KD,KR,기계와장비,
044820,코스맥스비티아이,KP,KR,금융,
044960,이글벳,KD,KR,제약바이오,
045060,오공,KD,KR,화학,
045100,한양이엔지,KD,KR,기타서비스,
045300,성우테크론,KD,KR,반도체,
045340,토탈소프트,KD,KR,소프트웨어,
045390,대아티아이,KD,KR,IT서비스,
045510,정원엔시스,KD,KR,IT서비스,
045520,크린앤사이언스,KD,KR,기계와장비,
045660,에이텍,KD,KR,컴퓨터와주변기기,
045890,GV,KD,KR,디스플레이장비및부품,
045970,코아시아,KD,KR,핸드셋,
046070,코다코,KD,KR,자동차부품,
046110,한일네트웍스,KD,KR,IT서비스,
046120,오르비텍,KD,KR,기타서비스,
046140,SBS콘텐츠허브,KD,KR,오락과문화,
046210,파나진,KD,KR,의료정밀기기,
046310,백금T&A,KD,KR,전자장비와기기,
046390,삼화네트웍스,KD,KR,오락과문화,
046440,KG모빌리언스,KD,KR,IT서비스,
046890,서울반도체,KD,KR,디스플레이장비및부품,
046940,우원개발,KD,KR,건설,
046970,우리로,KD,KR,통신장비,
047040,대우건설,KP,KR,건설,
047050,포스코인터내셔널,KP,KR,유통,
047080,한빛소프트,KD,KR,게임엔터테인먼트,
047310,파워로직스,KD,KR,전자부품제조업,
047400,유니온머티리얼,KP,KR,자동차부품,
047560,이스트소프트,KD,KR,소프트웨어,
047770,코데즈컴바인,KD,KR,섬유의류,
047810,한국항공우주,KP,KR,우주항공및국방,
047820,초록뱀,KD,KR,오락과문화,
047920,에이치엘비제약,KD,KR,제약바이오,
048260,오스템임플란트,KD,KR,의료정밀기기,
048410,현대바이오,KD,KR,화장품,
048430,유라테크,KD,KR,자동차부품,
048470,대동스틸,KD,KR,철강과금속,
048530,인트론바이오,KD,KR,제약바이오,
048550,SM C&C,KD,KR,,
048770,TPC,KD,KR,기계와장비,
048830,엔피케이,KD,KR,화학,
048870,시너지이노베이션,KD,KR,의료정밀기기,
048910,대원미디어,KD,KR,유통,
049070,인탑스,KD,KR,핸드셋,
049080,기가레인,KD,KR,반도체,
049120,파인디앤씨,KD,KR,디스플레이장비및부품,
049180,셀루메드,KD,KR,제약바이오,
049430,코메론,KD,KR,기계와장비,
049470,SGA,KD,KR,소프트웨어,
049480,오픈베이스,KD,KR,IT서비스,
049520,유아이엘,KD,KR,핸드셋,
049550,잉크테크,KD,KR,컴퓨터와주변기기,
049630,재영솔루텍,KD,KR,핸드셋,
049720,고려신용정보,KD,KR,기타서비스,
049770,동원F&B,KP,KR,음식료,
049800,우진플라임,KP,KR,기계와장비,
049830,승일,KD,KR,종이와목재,
049950,미래컴퍼니,KD,KR,디스플레이장비및부품,
049960,쎌바이오텍,KD,KR,생물공학,
050090,휘닉스소재,KD,KR,디스플레이장비및부품,
050110,캠시스,KD,KR,핸드셋,
050120,라이브플렉스,KD,KR,유통,
050320,아래스,KD,KR,,
050540,한국코퍼레이션,KD,KR,기타서비스,
050760,에스폴리텍,KD,KR,화학,
050860,아세아텍,KD,KR,기계와장비,
050890,쏠리드,KD,KR,통신장비,
050960,수산아이앤티,KD,KR,IT서비스,
051160,지어소프트,KD,KR,소프트웨어,
051360,토비스,KD,KR,디스플레이장비및부품,
051370,인터플렉스,KD,KR,전자장비와기기,
051380,피씨디렉트,KD,KR,컴퓨터와주변기기,
051390,YW,KD,KR,유통,
051490,나라엠앤디,KD,KR,기계와장비,
051500,CJ프레시웨이,KD,KR,유통,
051600,한전KPS,KP,KR,전기유틸리티,
051630,진양화학,KP,KR,화학,
051780,큐로홀딩스,KD,KR,오락과문화,
051900,LG생활건강,KP,KR,화장품,
051905,LG생활건강우,KP,KR,,우선주
051910,LG화학,KP,KR,화학,
051915,LG화학우,KP,KR,,우선주
051980,센트럴바이오,KD,KR,건축자재,
052020,에스티큐브,KD,KR,전자장비와기기,
052190,이에스에이,KD,KR,오락과문화,
052220,iMBC,KD,KR,오락과문화,
052260,현대바이오랜드,KD,KR,화장품,
052300,W홀딩컴퍼니,KD,KR,건축제품,
052330,코텍,KD,KR,전자장비와기기,
052400,코나아이,KD,KR,전자장비와기기,
052420,오성첨단소재,KD,KR,디스플레이장비및부품,
052460,아이크래프트,KD,KR,통신장비,
052600,한네트,KD,KR,IT서비스,
052670,제일바이오,KD,KR,제약바이오,
052690,한전기술,KP,KR,전기유틸리티,
052710,아모텍,KD,KR,핸드셋,
052770,아이톡시,KD,KR,게임엔터테인먼트,
052790,액토즈소프트,KD,KR,게임엔터테인먼트,
052860,아이앤씨,KD,KR,통신장비,
052900,KMH하이텍,KD,KR,반도체,
053030,바이넥스,KD,KR,제약바이오,
053050,지에스이,KD,KR,가스유틸리티,
053060,세동,KD,KR,자동차부품,
053080,원방테크,KD,KR,,
053110,소리바다,KD,KR,오락과문화,
053160,프리엠스,KD,KR,기계와장비,
053210,스카이라이프,KP,KR,오락과문화,
053260,금강철강,KD,KR,철강과금속,
053270,구영테크,KD,KR,자동차부품,
053280,예스24,KD,KR,IT서비스,
053290,NE능률,KD,KR,교육,
053300,한국정보인증,KD,KR,IT서비스,
053350,이니텍,KD,KR,소프트웨어,
053450,세코닉스,KD,KR,전자장비와기기,
053580,웹케시,KD,KR,소프트웨어,
053590,한국테크놀로지,KD,KR,기계와장비,
053610,프로텍,KD,KR,반도체,
053620,태양,KD,KR,철강과금속,
053660,현진소재,KD,KR,조선,
053690,한미글로벌,KP,KR,건설,
053700,삼보모터스,KD,KR,자동차부품,
053800,안랩,KD,KR,소프트웨어,
053950,경남제약,KD,KR,제약바이오,
053980,오상자이엘,KD,KR,IT서비스,
054040,한국컴퓨터,KD,KR,디스플레이장비및부품,
054050,농우바이오,KD,KR,생물공학,
054090,삼진엘앤디,KD,KR,디스플레이장비및부품,
054180,메디콕스,KD,KR,조선,
054210,이랜텍,KD,KR,핸드셋,
054220,비츠로시스,KD,KR,IT서비스,
054300,팬스타엔터프라이즈,KD,KR,기계와장비,
054410,케이피티유,KD,KR,비철금속,
054450,텔레칩스,KD,KR,반도체,
054540,삼영엠텍,KD,KR,기계와장비,
054620,APS홀딩스,KD,KR,디스플레이장비및부품,
054630,에이디칩스,KD,KR,전자부품제조업,
054670,대한뉴팜,KD,KR,제약바이오,
054780,키이스트,KD,KR,오락과문화,
054800,아이디스홀딩스,KD,KR,전자장비와기기,
054920,한컴위드,KD,KR,소프트웨어,
054930,유신,KD,KR,기타서비스,
054940,엑사이엔씨,KD,KR,반도체,
054950,제이브이엠,KD,KR,기계와장비,
055490,테이팩스,KP,KR,화학,
055550,신한지주,KP,KR,은행,
056000,네스엠,KD,KR,게임엔터테인먼트,
056080,유진로봇,KD,KR,기계와장비,
056090,유앤아이,KD,KR,의료정밀기기,
056190,에스에프에이,KD,KR,기계와장비,
056360,코위버,KD,KR,통신장비,
056700,신화인터텍,KD,KR,디스플레이장비및부품,
056730,포스링크,KD,KR,유통,
057030,YBM넷,KD,KR,교육,
057050,현대홈쇼핑,KP,KR,유통,
057500,SKC 솔믹스,KD,KR,,
057540,옴니시스템,KD,KR,전자장비와기기,
057680,티사이언티픽,KD,KR,소프트웨어,
057880,필로시스헬스케어,KD,KR,전자부품제조업,
058110,멕아이씨에스,KD,KR,의료정밀기기,
058220,아리온,KD,KR,전자부품제조업,
058400,KNN,KD,KR,오락과문화,
058420,제이웨이,KD,KR,오락과문화,
058430,포스코강판,KP,KR,비철금속,
058450,일야,KD,KR,핸드셋,
058470,리노공업,KD,KR,반도체,
058530,슈펙스비앤피,KD,KR,유통,
058610,에스피지,KD,KR,전자부품제조업,
058630,엠게임,KD,KR,게임엔터테인먼트,
058650,세아홀딩스,KP,KR,철강과금속,
058730,다스코,KP,KR,건축제품,
058820,CMG제약,KD,KR,제약바이오,
058850,KTcs,KP,KR,기타서비스,
058860,KTis,KP,KR,기타서비스,
059090,미코,KD,KR,반도체,
059100,아이컴포넌트,KD,KR,디스플레이장비및부품,
059120,아진엑스텍,KD,KR,반도체,
059210,메타바이오메드,KD,KR,제약바이오,
060150,인선이엔티,KD,KR,기타서비스,
060230,이그잭스,KD,KR,전자장비와기기,
060240,룽투코리아,KD,KR,게임엔터테인먼트,
060250,NHN한국사이버결제,KD,KR,IT서비스,
060260,뉴보텍,KD,KR,건축제품,
060280,큐렉소,KD,KR,유통,
060300,레드로버,KD,KR,오락과문화,
060310,3S,KD,KR,기계와장비,
060370,KT서브마린,KD,KR,건설,
060380,동양에스텍,KD,KR,철강과금속,
060480,국일신동,KD,KR,비철금속,
060540,에스에이티,KD,KR,핸드셋,
060560,홈센타홀딩스,KD,KR,유통,
060570,드림어스컴퍼니,KD,KR,전자부품제조업,
060590,씨티씨바이오,KD,KR,제약바이오,
060720,KH바텍,KD,KR,핸드셋,
060850,영림원소프트랩,KD,KR,,
060900,대한그린파워,KD,KR,화학,
060980,한라홀딩스,KP,KR,금융,
061040,알에프텍,KD,KR,핸드셋,
061250,화일약품,KD,KR,제약바이오,
061970,엘비세미콘,KD,KR,반도체,
062860,티엘아이,KD,KR,디스플레이장비및부품,
062970,피피아이,KD,KR,통신장비,
063080,게임빌,KD,KR,게임엔터테인먼트,
063160,종근당바이오,KP,KR,제약바이오,
063170,서울옥션,KD,KR,유통,
063440,SM Life Design,KD,KR,오락과문화,
063570,한국전자금융,KD,KR,IT서비스,
063760,이엘피,KD,KR,디스플레이장비및부품,
064090,에프앤리퍼블릭,KD,KR,화장품,
064240,홈캐스트,KD,KR,전자부품제조업,
064260,다날,KD,KR,IT서비스,
064290,인텍플러스,KD,KR,반도체,
064350,현대로템,KP,KR,기계와장비,
064480,브리지텍,KD,KR,IT서비스,
064510,에코마이스터,KD,KR,기계와장비,
064520,바른전자,KD,KR,,
064550,바이오니아,KD,KR,제약바이오,
064760,티씨케이,KD,KR,반도체,
064800,젬백스링크,KD,KR,섬유의류,
064820,케이프,KD,KR,조선,
064850,에프앤가이드,KD,KR,,
064960,S&T모티브,KP,KR,자동차부품,
065060,지엔코,KD,KR,섬유의류,
065130,탑엔지니어링,KD,KR,디스플레이장비및부품,
065150,MP그룹,KD,KR,레저,
065170,넥스트BT,KD,KR,제약바이오,
065350,신성델타테크,KD,KR,가정용기기,
065370,위세아이텍,KD,KR,,
065420,에스아이리소스,KD,KR,,
065440,이루온,KD,KR,IT서비스,
065450,빅텍,KD,KR,우주항공및국방,
065500,오리엔트정공,KD,KR,자동차부품,
065510,휴비츠,KD,KR,의료정밀기기,
065530,전파기지국,KD,KR,,
065560,녹원씨엔아이,KD,KR,유통,
065570,삼영이엔씨,KD,KR,조선,
065620,제낙스,KD,KR,비철금속,
065650,메디프론,KD,KR,컴퓨터와주변기기,
065660,안트로젠,KD,KR,제약바이오,
065680,우주일렉트로,KD,KR,핸드셋,
065690,파커스,KD,KR,컴퓨터와주변기기,
065710,서호전기,KD,KR,전기전자,
065770,CS,KD,KR,통신장비,
065950,웰크론,KD,KR,건설,
066110,한프,KD,KR,컴퓨터와주변기기,
066130,하츠,KD,KR,가정용기기,
066310,큐에스아이,KD,KR,반도체,
066360,체리부로,KD,KR,음식료,
066410,버킷스튜디오,KD,KR,IT서비스,
066430,와이오엠,KD,KR,유통,
066570,LG전자,KP,KR,전자부품제조업,
066575,LG전자우,KP,KR,,우선주
066590,우수AMS,KD,KR,자동차부품,
066620,국보디자인,KD,KR,건설,
066670,디스플레이텍,KD,KR,핸드셋,
066700,테라젠이텍스,KD,KR,제약바이오,
066790,씨씨에스,KD,KR,,
066900,디에이피,KD,KR,전자장비와기기,
066910,손오공,KD,KR,유통,
066970,엘앤에프,KD,KR,전자부품제조업,
066980,브레인콘텐츠,KD,KR,IT서비스,
067000,조이시티,KD,KR,게임엔터테인먼트,
067010,이씨에스,KD,KR,IT서비스,
067080,대화제약,KD,KR,제약바이오,
067160,아프리카TV,KD,KR,소프트웨어,
067170,오텍,KD,KR,가정용기기,
067280,멀티캠퍼스,KD,KR,교육,
067290,JW신약,KD,KR,제약바이오,
067310,하나마이크론,KD,KR,반도체,
067390,아스트,KD,KR,우주항공및국방,
067570,엔브이에이치코리아,KD,KR,자동차부품,
067630,에이치엘비생명과학,KD,KR,제약바이오,
067730,로지시스,KD,KR,IT서비스,
067770,세진티에스,KD,KR,디스플레이장비및부품,
067830,세이브존I&C,KP,KR,소매유통업,
067900,와이엔텍,KD,KR,기타서비스,
067920,이글루시큐리티,KD,KR,IT서비스,
067990,도이치모터스,KD,KR,유통,
068050,팬엔터테인먼트,KD,KR,오락과문화,
068240,다원시스,KD,KR,전자장비와기기,
068270,셀트리온,KP,KR,제약바이오,
068290,삼성출판사,KP,KR,문구류,
068330,일신바이오,KD,KR,기계와장비,
068400,SK렌터카,KP,KR,운송업,
068760,셀트리온제약,KD,KR,제약바이오,
068790,DMS,KD,KR,디스플레이장비및부품,
068930,디지털대성,KD,KR,교육,
068940,아이씨케이,KD,KR,전자장비와기기,
069080,웹젠,KD,KR,게임엔터테인먼트,
069110,코스온,KD,KR,화장품,
069140,누리플랜,KD,KR,기타서비스,
069260,휴켐스,KP,KR,화학,
069330,유아이디,KD,KR,디스플레이장비및부품,
069410,엔텔스,KD,KR,IT서비스,
069460,대호에이엘,KP,KR,비철금속,
069510,에스텍,KD,KR,전자장비와기기,
069540,라이트론,KD,KR,통신장비,
069620,대웅제약,KP,KR,제약바이오,
069640,한세엠케이,KP,KR,섬유의류,
069730,DSR제강,KP,KR,철강과금속,
069920,아이에스이커머스,KD,KR,유통,
069960,현대백화점,KP,KR,소매유통업,
070300,엑스큐어,KD,KR,소프트웨어,
